STN-ID,STN-NAME,DISTRICT,LAT,LON,ELEVATION (M),BEGIN-DATE,END-DATE
01MG469C,'MUTUKANDIYA TANK','MONARAGALA',6.97 N,81.50 E,0.0,1993-12-01,9999-12-31
01MG488A,'TANAMALWILA WATER SUPPLY','MONARAGALA',6.47 N,81.12 E,250.0,2000-06-01,9999-12-31
01MG501B,'XXXX','MONARAGALA',7.30 N,81.08 E,150.0,2008-06-27,9999-12-31
01MG518B,'VYKKUMBURA ESTATE','MONARAGALA',7.52 N,80.15 E,16.0,1989-07-01,9999-12-31
01MG538A,'WELIPITIYA COCONUT','MONARAGALA',7.15 N,81.25 E,16.0,1992-01-01,9999-12-31
01MG540A,'WELLAWAYA','MONARAGALA',6.73 N,81.10 E,16.0,1983-10-01,9999-12-31
01MG540B,'WELLAWAYA WATER SUPPLY','MONARAGALA',6.72 N,81.08 E,300.0,2000-06-01,9999-12-31
01ML0023,'ARAWAKUMBURA','MATALE',7.08 N,81.20 E,16.0,1952-11-01,1966-01-31
01ML0072,'CRYSTAL HILL ESTATE','MATALE',7.50 N,80.65 E,426.8,1880-07-01,9999-12-31
01ML0074,'DAMBULLA HOSPITAL','MATALE',7.87 N,80.65 E,16.0,1869-01-01,1957-11-30
01ML0107,'ELKADUWA','MATALE',7.42 N,80.68 E,792.7,1911-07-01,9999-12-31
01ML0118,'FOREST HILL','MATALE',7.58 N,80.22 E,16.0,1949-01-01,1964-07-31
01ML0177,'ILLUKKUMBURA','MATALE',7.55 N,80.77 E,1219.5,1936-06-01,9999-12-31
01ML0192,'KAGAMA','MATALE',8.07 N,80.50 E,16.0,1941-01-01,1953-12-31
01ML0208,'KANDALAMA','MATALE',7.87 N,80.68 E,16.0,1952-05-25,9999-12-31
01ML0294,'MAHARAJAH GROUP','MATALE',7.60 N,80.65 E,16.0,1946-01-01,1963-12-31
01ML0318,'MATALE-P.W.D.','MATALE',7.47 N,80.62 E,16.0,1879-01-01,9999-12-31
01ML0337,'MILLAWANA ESTATE','MATALE',7.67 N,80.55 E,16.0,1937-11-01,9999-12-31
01ML0351,'MOUSSAKANDA','MATALE',7.53 N,80.22 E,16.0,1949-01-01,1974-02-28
01ML0361,'NALANDA EXPER.STATION','MATALE',7.67 N,80.63 E,16.0,1922-11-01,9999-12-31
01ML0416,'PELWEHERA','MATALE',7.90 N,80.68 E,16.0,1929-10-01,9999-12-31
01ML0465,'SIGIRIYA','MATALE',7.95 N,80.75 E,16.0,1921-11-01,1974-12-31
01ML0522,'VICARTON ESTATE','MATALE',7.48 N,80.58 E,16.0,1890-01-01,1969-12-31
01ML0531,'WARIYAPOLA ESTATE','MATALE',7.47 N,80.63 E,16.0,1887-01-01,9999-12-31
01ML0546,'WIHARAGAMA ESTATE','MATALE',7.50 N,80.65 E,16.0,1950-10-01,9999-12-31
01ML074E,'DAMBULLA FARM (C.A.D.C)','MATALE',7.85 N,80.63 E,0.0,1999-12-01,9999-12-31
01ML074F,'DAMBULLA TEC.COLLEGE','MATALE',1.00 N,1.00 E,0.0,2010-08-01,9999-12-31
01ML087A,'DEWAHUWA','ANURADHAPURA',7.80 N,80.55 E,16.0,1953-05-01,9999-12-31
01ML107A,'ELKADUWA ESTATE','MATALE',7.42 N,80.68 E,762.0,1999-12-01,9999-12-31
01ML150A,'HAPPUWIDDE DIV (ELKADUWA','MATALE',7.42 N,80.68 E,1068.0,1999-12-91,9999-12-31
01ML277A,'LOOLKADE DIVISION','MATALE',7.65 N,80.55 E,0.0,1989-01-01,9999-12-31
01ML317J,'UKUWELA','MATALE',7.40 N,80.65 E,16.0,1993-01-01,9999-12-31
01ML317M,'BOWATENNA','MATALE',7.65 N,80.65 E,0.0,1996-06-01,9999-12-31
01ML324A,'MEDAPEELLA','MATALE',7.70 N,80.73 E,200.0,2008-05-01,9999-12-31
01ML368A,'NAULA (MATALE DISTRICT)','MATALE',7.70 N,80.67 E,16.0,1956-01-01,1965-12-31
01ML389A,'RATTOTA','MATALE',11.18 N,*****,0.0,1990-09-01,9999-12-31
01ML389B,'OWELLA - RATTOTA','MATALE',7.52 N,80.65 E,16.0,1990-09-01,9999-12-31
01ML400B,"'PALLEGAMA,LAGGALA'",'MATALE',7.53 N,80.83 E,16.0,1936-08-01,1963-12-31
01ML540D,'WELLEWALA','MATALE',7.67 N,80.82 E,160.0,2008-05-01,9999-12-31
01ML544A,'WEWELMADA','MATALE',7.48 N,80.68 E,833.8,2003-10-01,9999-12-31
01ML546A,'WILGAMUWA','MATALE',7.52 N,80.95 E,16.0,1955-01-01,1970-12-31
01MN001A,'AKATHIMURIPPU','MANNAR',8.75 N,80.15 E,30.5,1922-12-01,9999-12-31
01MN0309,'MANNAR WATER WORKS','MANNAR',8.98 N,79.88 E,16.0,1922-04-01,1963-12-31
01MN0310,'MANTOTA HOSPITAL','MANNAR',8.95 N,79.97 E,16.0,1893-05-01,1940-12-31
01MN0315,'MARICHCHAKUDDI','MANNAR',8.57 N,79.93 E,16.0,1894-01-01,1990-11-30
01MN0356,'MURUNKAN','MANNAR',8.83 N,80.05 E,16.0,1901-01-01,9999-12-31
01MN0466,'SILAVATTURAI','MANNAR',8.75 N,79.95 E,16.0,1938-01-01,1964-10-31
01MN0484,'TALAIMANNAR','MANNAR',9.10 N,79.70 E,16.0,1921-09-01,1972-08-31
01MN0521,'VEPPANKULAM','MANNAR',8.78 N,80.02 E,16.0,1938-01-01,1991-11-30
01MN220A,'KARUKKAIKULAM','MANNAR',8.92 N,80.02 E,16.0,1941-01-01,9999-12-31
01MN250B,'KONDACHCHI','MANNAR',8.72 N,79.97 E,16.0,1989-01-01,1990-03-31
01MN300A,'MADU PARK FARM','MANNAR',8.83 N,80.18 E,16.0,1967-03-01,1985-10-31
01MN420A,'PERIYAMADHU','MANNAR',8.98 N,80.17 E,16.0,1989-01-01,1991-02-28
01MT0018,'ANNINGKANDA ESTATE','MATARA',6.35 N,80.62 E,533.5,1884-06-01,9999-12-31
01MT001D,'ALPALADENIYA','MATARA',6.28 N,80.43 E,0.0,2000-01-01,9999-12-31
01MT0020,'ARACHCHI AMUNA','MATARA',6.15 N,80.70 E,16.0,1916-10-01,1963-12-31
01MT0042,'BERALAPANATARA','MATARA',6.32 N,80.58 E,16.0,1941-01-01,1963-11-30
01MT0061,'CHARLEY MOUNT ESTATE','MATARA',6.00 N,80.47 E,15.2,1942-03-01,9999-12-31
01MT0076,'DANDENIYA TANK','MATARA',6.00 N,80.65 E,16.0,1880-01-15,9999-12-31
01MT0085,'DENAGAMA','MATARA',6.10 N,80.65 E,16.0,1879-01-01,9999-12-31
01MT0088,'DICKWELLA','MATARA',5.97 N,80.70 E,16.0,1952-01-01,1956-12-31
01MT0096,'DOOROOMADELLA BUNGALOW','MATALE',7.57 N,80.22 E,16.0,1936-06-01,1974-02-28
01MT0097,'DOOROOMADELLA ESTATE','MATALE',7.57 N,80.22 E,16.0,1905-01-01,1974-02-28
01MT0109,'ELLAWELLA TANK','MATARA',6.08 N,80.60 E,79.3,1879-01-01,1991-12-31
01MT0125,'GALEWELA','MATALE',7.77 N,80.57 E,16.0,1905-01-01,1963-12-31
01MT0128,'GAMMADUWA ESTATE','MATALE',7.57 N,80.20 E,16.0,1875-04-01,1973-06-30
01MT0143,'HALIELLA','MATARA',6.08 N,80.55 E,16.0,1879-01-01,1988-02-29
01MT0202,'KAMBURUPITIYA','MATARA',6.07 N,80.57 E,243.9,1951-11-01,9999-12-31
01MT0218,'KARAGODA UYANGODA','MATARA',6.07 N,80.53 E,16.0,1937-04-01,1990-07-31
01MT0232,'KEKENADURA (MATARA)','MATARA',5.97 N,80.57 E,48.8,1879-02-01,9999-12-31
01MT024B,'ATHUELA','MATARA',6.23 N,80.47 E,650.0,2005-07-01,9999-12-31
01MT0302,'MALIDUWA','MATARA',6.13 N,80.42 E,16.0,1934-06-01,1963-05-31
01MT0311,'MAPALANA','MATARA',6.07 N,80.57 E,16.0,1941-05-01,9999-12-31
01MT0319,'MATARA HOSPITAL','MATARA',5.95 N,80.55 E,16.0,1917-01-01,1959-12-31
01MT0322,'MAWARELLA ESTATE','MATARA',6.20 N,80.58 E,16.0,1925-03-01,9999-12-31
01MT0334,'MILLAWA','MATARA',6.28 N,80.47 E,16.0,1935-02-01,1963-11-30
01MT0348,'MORAWAKA','MATARA',6.25 N,80.50 E,16.0,1908-12-01,1961-06-30
01MT0400,"'PALLEGAMA,RATHNAYAKE GP'",'MATARA',6.35 N,80.53 E,16.0,1989-01-01,9999-12-31
01MT042A,'BERALAPANATARA (V.C)','MATARA',6.32 N,80.58 E,16.0,1941-01-01,1948-08-31
01MT0462,'SEMIDALE GROUP','MATARA',6.05 N,80.47 E,16.0,1942-01-01,1965-05-31
01MT0491,'TELIJJAWILA','MATARA',6.02 N,80.50 E,16.0,1980-01-01,9999-12-31
01MT0496,'THIHAGODA','MATARA',6.00 N,80.57 E,16.0,1941-01-01,9999-12-31
01MT0512,'URUBOKKA','MATARA',6.30 N,80.63 E,16.0,1952-06-01,1958-11-30
01MT0537,'WELIGAMA','MATARA',5.97 N,80.42 E,16.0,1941-01-01,1954-12-31
01MT074B,'DAMPAHALA TEA FACTORY','MATARA',6.27 N,80.63 E,176.0,1992-12-01,9999-12-31
01MT085B,"'DENIYAYA, WILLIE GROUP'",'MATARA',6.33 N,80.55 E,0.0,1996-11-20,9999-12-31
01MT092B,'DODANGASLANDA','KURUNEGALA',7.57 N,80.53 E,16.0,1987-06-01,9999-12-31
01MT134B,'GOLUWAWATTA','MATARA',6.10 N,80.48 E,16.0,1965-02-15,9999-12-31
01MT150A,'HAPUWIDE','MATALE',7.42 N,80.68 E,1068.0,1999-11-12,9999-12-31
01MT232A,'KEKANADURA FARM','MATARA',5.97 N,80.57 E,11.0,1989-01-01,9999-12-31
01MT254B,'KOTAPOLA(MUGUNUMULLA)','MATARA',6.30 N,80.57 E,955.0,2010-03-05,9999-12-31
01MT299A,"'METHSIRI EST, MAKANDURA'",'MATARA',6.13 N,80.53 E,16.0,1992-01-01,9999-12-31
01MT302A,'MALWANA ESTATE','MATARA',6.27 N,80.53 E,0.0,1995-08-01,9999-12-31
01MT366A,'NATAGALA','MATARA',6.38 N,80.57 E,0.0,1996-11-20,9999-12-31
01MT404B,'PANETIYANA','MATARA',6.03 N,80.45 E,200.0,2003-07-01,9999-12-31
01MT473A,'ST. AUGUSTINE ESTATE','MATARA',6.32 N,80.57 E,0.0,1990-03-01,9999-12-31
01MT484A,'TALAPATH KANDA','MATARA',6.22 N,80.62 E,1100.0,2008-09-03,9999-12-31
01MT510A,"'MATARA, UNIVERSITY'",'MATARA',5.93 N,80.58 E,0.0,1994-01-01,9999-12-31
01MT510B,'UNIVERSITY OF RUHUNA M/C','MATARA',11.18 N,*****,0.0,1998-09-01,9999-12-31
01MT537A,'WELIGAMA (COCONUT)','MATARA',5.98 N,80.40 E,16.0,1993-04-01,9999-12-31
01MU0216,'KANNUKKENI TANK','MULLAITIVU',9.20 N,80.80 E,30.5,1905-03-01,9999-12-31
01MU022A,'AMBALPERUMALKULAM','MULLAITIVU',9.25 N,80.28 E,16.0,1973-04-01,9999-12-31
01MU0308,'MANKULAM','MULLAITIVU',9.13 N,80.45 E,16.0,1892-01-01,1991-12-31
01MU0353,'MULLAITIVU KACHCHERI','MULLAITIVU',9.27 N,80.82 E,16.0,1929-02-01,1980-03-31
01mu0356,'MURUNKAN','MULLAITIVU',0.13 N,80.05 E,40.0,1901-01-01,9999-12-31
01MU0492,'THANNIMURIPPU','MULLAITIVU',9.08 N,80.75 E,16.0,1961-01-01,9999-12-31
01MU353B,'MULLAITIVU P.W.D.','MULLAITIVU',9.23 N,80.77 E,16.0,1879-01-01,1920-12-31
01MU357A,'MUTU IYANKADDU','MULLAITIVU',9.22 N,80.65 E,16.0,1978-05-01,9999-12-31
01MU383B,'ODDUSUDAN','MULLAITIVU',9.15 N,80.65 E,16.0,1978-09-01,1987-07-31
01MU518A,'VAVUNIKULAM','MULLAITIVU',9.10 N,80.33 E,16.0,1957-01-01,9999-12-31
01NE0001,'ABERGELDIE GROUP','NUWARA ELIYA',6.90 N,80.58 E,1097.6,1884-03-01,9999-12-31
01NE0010,'AMBEWELA','NUWARA ELIYA',6.88 N,80.80 E,1828.4,1952-01-01,9999-12-31
01NE0017,'ANNFIELD ESTATE','NUWARA ELIYA',6.87 N,80.63 E,1311.0,1887-11-01,9999-12-31
01NE0046,'BLACKWATER','NUWARA ELIYA',7.00 N,80.50 E,16.0,1921-06-01,1990-10-31
01NE0048,'BLAIR ATHOL','KANDY',6.85 N,80.58 E,16.0,1878-05-01,1974-04-30
01NE0049,'BOPATTHALAWA','NUWARA ELIYA',6.83 N,80.72 E,1539.6,1941-11-01,9999-12-31
01NE0051,'BULUGAHAPITIYA','NUWARA ELIYA',7.12 N,80.78 E,16.0,1913-09-01,1977-08-31
01NE0057,'CALEDONIA ESTATE','NUWARA ELIYA',6.90 N,80.72 E,16.0,1880-11-01,1970-01-31
01NE0058,'CAMPION ESTATE','NUWARA ELIYA',6.78 N,80.70 E,1820.3,1885-08-01,9999-12-31
01NE0071,'CONICAL HILL ESTATE','NUWARA ELIYA',6.90 N,80.77 E,16.0,1937-07-01,1978-05-31
01NE0090,'DIMBULA','NUWARA ELIYA',6.95 N,80.63 E,16.0,1920-05-01,1986-02-28
01NE0101,'DUNSINANE ESTATE','NUWARA ELIYA',7.00 N,80.70 E,1536.6,1886-05-01,9999-12-31
01NE0142,'HAKGALA BOTANICAL GDNS','NUWARA ELIYA',6.92 N,80.82 E,1701.2,1883-07-01,9999-12-31
01NE0148,'HANGURANKETA GROUP','NUWARA ELIYA',7.18 N,80.78 E,16.0,1952-01-01,1979-06-30
01ne0153,'HATTUN ROSITA','NUWARA ELIYA',6.92 N,80.60 E,1311.0,1978-06-01,9999-12-31
01NE0154,'HATTON WATER WORKS','NUWARA ELIYA',6.88 N,80.62 E,16.0,1901-01-01,1940-12-31
01NE0156,'HELBODDE ESTATE','NUWARA ELIYA',7.08 N,80.67 E,834.1,1885-01-01,9999-12-31
01NE0157,'HELBODDE NORTH','NUWARA ELIYA',7.08 N,80.68 E,1493.9,1929-04-15,9999-12-31
01NE0166,'HOLMWOOD ESTATE','NUWARA ELIYA',6.85 N,80.72 E,1685.0,1881-08-01,9999-12-31
01NE0167,'HOPE ESTATE','NUWARA ELIYA',7.10 N,80.75 E,1432.9,1885-10-01,9999-12-31
01NE0188,'KABARAGALLA','NUWARA ELIYA',6.93 N,80.43 E,16.0,1883-07-01,1973-12-31
01NE0209,'KANDAPOLA','NUWARA ELIYA',6.98 N,80.83 E,16.0,1937-06-01,1970-12-31
01NE0210,'KANDE ELA','NUWARA ELIYA',6.92 N,80.80 E,16.0,1940-06-01,1970-12-31
01NE0236,'KENILWORTH (STRATHELLIE)','NUWARA ELIYA',7.00 N,80.48 E,762.2,1912-01-01,9999-12-31
01NE0264,'KURUNDU OYA','NUWARA ELIYA',7.07 N,80.83 E,16.0,1882-07-01,9999-12-31
01NE0266,'LABUKELLE','NUWARA ELIYA',7.02 N,80.72 E,16.0,1941-01-01,9999-12-31
01NE0274,'LIDDES DALE','NUWARA ELIYA',7.02 N,80.85 E,1570.0,1923-01-01,9999-12-31
01NE0296,'MAHA UVA ESTATE','NUWARA ELIYA',7.08 N,80.87 E,16.0,1934-11-01,1987-05-31
01NE0307,'MANDARA NUWARA ESTATE','NUWARA ELIYA',7.03 N,80.78 E,16.0,1946-01-01,9999-12-31
01NE0316,'MASKELIYA HOSPITAL','NUWARA ELIYA',6.83 N,80.57 E,16.0,1882-08-01,9999-12-31
01NE0320,'MATURATA HOSPITAL','NUWARA ELIYA',7.08 N,80.80 E,16.0,1905-11-01,1963-12-31
01NE033A,'BAMBRAKELLY - LINDULA','NUWARA ELIYA',6.88 N,80.65 E,0.0,1995-09-01,9999-12-31
01NE0350,'MOUSSAGALLA ESTATE','NUWARA ELIYA',6.92 N,81.13 E,16.0,1880-06-01,1940-12-31
01NE0360,'NAGRAK ESTATE','RATNAPURA',6.77 N,80.78 E,16.0,1933-10-01,9999-12-31
01NE0362,'NANU OYA','NUWARA ELIYA',6.93 N,80.75 E,16.0,1915-10-01,1976-04-30
01NE0381,'NORTON BRIDGE POLICE STN','NUWARA ELIYA',6.92 N,80.52 E,16.0,1925-01-01,1989-08-31
01NE0382,'NORWOOD (NEW VALLEY)','KANDY',6.83 N,80.60 E,16.0,1879-01-01,1991-11-30
01NE0383,'NUWARA ELIYA(LOVERS LP)','NUWARA ELIYA',6.98 N,80.80 E,16.0,1944-01-01,1953-12-31
01NE0388,'OONOOGALOYA ESTATE','NUWARA ELIYA',7.03 N,80.60 E,16.0,1923-03-01,1989-12-31
01NE0414,'PATIYAGAMA ESTATE','NUWARA ELIYA',7.17 N,80.70 E,16.0,1907-09-01,9999-12-31
01NE0436,'PUSSELLAWA','NUWARA ELIYA',7.12 N,80.63 E,16.0,1879-01-01,1940-12-31
01NE0454,'ROCK SPILL (ELAHERA)','NUWARA ELIYA',7.93 N,80.87 E,16.0,1939-01-01,1955-12-31
01NE0460,'SANDRINGHAM ESTATE','NUWARA ELIYA',6.85 N,80.75 E,16.0,1881-07-01,9999-12-31
01NE0505,'UDAMEDURA','NUWARA ELIYA',7.10 N,80.92 E,16.0,1930-10-25,1973-12-31
01NE0533,'WATAGODA','NUWARA ELIYA',6.97 N,80.65 E,16.0,1910-04-01,9999-12-31
01NE0534,'WATAWALA','NUWARA ELIYA',6.97 N,80.52 E,16.0,1910-04-01,9999-12-31
01NE0543,'WESTWARD HO ESTATE','NUWARA ELIYA',7.00 N,80.73 E,16.0,1927-06-01,9999-12-31
01NE0554,'YELLABENDA ESTATE','NUWARA ELIYA',7.03 N,80.58 E,16.0,1948-03-01,1991-07-31
01NE066A,'COOL WATER (GINIGAHHENA)','NUWARA ELIYA',7.02 N,80.50 E,0.0,2000-03-01,9999-12-31
01NE077B,'DARAWELLA','NUWARA ELIYA',6.87 N,80.60 E,1220.0,2006-09-27,9999-12-31
01NE088A,'DICK OYA','NUWARA ELIYA',6.88 N,80.58 E,1280.0,2006-09-28,9999-12-31
01NE098A,'DRAYTON','NUWARA ELIYA',6.92 N,80.62 E,0.0,1996-04-01,9999-12-31
01NE099B,'DAMBAR BANGALO','NUWARA ELIYA',6.88 N,80.58 E,1260.0,2006-09-27,9999-12-31
01NE133A,'COOLBOWN GINIGATHENA','NUWARA ELIYA',7.02 N,80.47 E,840.0,2006-06-06,9999-12-31
01NE138A,'GOONAPITIYA','NUWARA ELIYA',7.05 N,80.80 E,0.0,1996-03-01,9999-12-31
01NE140B,'GAURAVILLA ESTATE','NUWARA ELIYA',6.78 N,80.60 E,1443.0,1999-10-01,9999-12-31
01NE153A,'HATTON POLICE STATION','NUWARA ELIYA',6.90 N,80.60 E,16.0,1941-01-01,1967-08-30
01NE153B,"'HATTON,KOTAGALA'",'NUWARA ELIYA',6.92 N,80.60 E,1311.0,1978-06-01,9999-12-31
01NE157B,'HOLLY ROOD ESTATE','NUWARA ELIYA',6.95 N,80.67 E,0.0,1996-04-01,9999-12-31
01NE159A,'HIGH FOREST ESTATE','NUWARA ELIYA',7.07 N,80.83 E,16.0,1986-03-01,9999-12-31
01NE166B,'SUTTON DIVISON HOLMWOOD','NUWARA ELIYA',6.85 N,80.70 E,1440.0,2006-09-28,9999-12-31
01NE236A,'KENILWORTH ESTATE','NUWARA ELIYA',6.08 N,80.48 E,520.0,2006-09-27,9999-12-31
01NE272A,'LEMASURIYAGAMA','NUWARA ELIYA',7.15 N,80.83 E,16.0,1953-04-01,1990-12-31
01NE277C,'LOOLECONDERA ESTATE','NUWARA ELIYA',7.12 N,80.70 E,1080.0,2003-01-01,9999-12-31
01NE315A,'MARIGOLD FACTORY','NUWARA ELIYA',7.07 N,80.82 E,0.0,1996-04-01,9999-12-31
01NE317A,'CANYON','NUWARA ELIYA',6.88 N,80.53 E,16.0,1983-01-01,9999-12-31
01NE317B,'CASTLEREIGH','NUWARA ELIYA',6.87 N,80.57 E,16.0,1983-01-01,9999-12-31
01NE317D,'LAXAPANA','NUWARA ELIYA',6.90 N,80.52 E,16.0,1983-01-01,9999-12-31
01NE317E,'NORTON','NUWARA ELIYA',6.92 N,80.52 E,16.0,1984-04-01,9999-12-31
01NE317F,'MAUSSAKELLE','NUWARA ELIYA',6.85 N,80.55 E,16.0,1983-01-01,9999-12-31
01NE317G,'SAMANALA POWER STATION','NUWARA ELIYA',6.98 N,80.47 E,16.0,1989-01-01,9999-12-31
01NE317H,'WIMALASURENDRA POWER STN','NUWARA ELIYA',6.90 N,80.53 E,16.0,1983-01-01,9999-12-31
01NE362A,'SUMMERSET','NUWARA ELIYA',6.93 N,80.70 E,0.0,1996-11-18,9999-12-31
01NE376B,'NEWZELAND FARM','NUWARA ELIYA',6.87 N,80.80 E,1890.0,2005-10-01,9999-12-31
01NE382A,"'PRESIDENTS HOUSE,N-ELIYA'",'NUWARA ELIYA',6.98 N,80.77 E,16.0,1989-01-01,9999-12-31
01NE414C,'PATTIPOLA','NUWARA ELIYA',6.85 N,80.83 E,0.0,1994-01-01,9999-12-31
01NE415A,'PEDRO ESTATE','NUWARA ELIYA',6.97 N,80.78 E,0.0,1996-04-01,9999-12-31
01NE424D,'PIDURUTALAGALA FARM','NUWARA ELIYA',7.00 N,80.67 E,0.0,1999-02-01,9999-12-31
01NE427B,"'POLPITIYA,SAMANALA POWER'",'RATNAPURA',6.70 N,80.78 E,16.0,1989-01-01,9999-12-31
01NE464A,'SHANNON ESTATE','NUWARA ELIYA',6.90 N,80.57 E,0.0,1996-04-01,9999-12-31
01NE467B,'SITA ELIYA','NUWARA ELIYA',6.93 N,80.80 E,0.0,1966-01-01,9999-12-31
01NE467C,'SITAELIYA GOVT FARM','NUWARA ELIYA',6.95 N,80.78 E,0.0,1996-11-19,9999-12-31
01NE485B,'TALAWAKELE (ST COOMBS)','NUWARA ELIYA',6.92 N,80.70 E,16.0,1989-11-01,1991-10-31
01NE485D,'ST. CLAIR','NUWARA ELIYA',6.93 N,80.65 E,0.0,1996-11-18,9999-12-31
01NE491A,'TRIPHE','NUWARA ELIYA',11.18 N,*****,16.0,1930-01-01,1964-12-31
01NE492A,'TERIPEHA','NUWARA ELIYA',7.52 N,80.15 E,16.0,1931-10-01,1965-04-30
01NE506B,'UDARADELLA','NUWARA ELIYA',6.97 N,80.82 E,16.0,1989-01-01,9999-12-31
01NE534A,"'WATAWALA,RAILWAY STATION'",'NUWARA ELIYA',6.97 N,80.52 E,16.0,1993-01-01,9999-12-31
01NE534A,'WATAWALA-RAILWAY STATION','NUWARA ELIYA',6.97 N,80.52 E,16.0,1993-01-01,9999-12-31
01NE534B,"'WATAWALA, MOUNT JEAN'",'NUWARA ELIYA',6.95 N,80.52 E,0.0,1996-11-19,9999-12-31
01ne551a,'YARRAVALE ESTATE','NUWARA ELIYA',6.82 N,80.77 E,1850.0,2006-09-01,9999-12-31
01PL0007,'ALUT OYA','POLONNARUWA',8.22 N,80.90 E,16.0,1947-11-01,1963-12-31
01PL0015,'ANGAMEDILLA','POLONNARUWA',7.85 N,80.92 E,16.0,1941-01-01,9999-12-31
01PL0031,'BAKAMUNA','POLONNARUWA',7.77 N,80.82 E,16.0,1941-01-01,9999-12-31
01PL0123,'GAL-OYA ANICUT','POLONNARUWA',8.13 N,80.88 E,16.0,1909-08-01,1970-03-31
01PL0160,'HINGALGODA ESTATE','POLONNARUWA',11.18 N,*****,16.0,1952-09-01,1971-08-31
01PL0161,'HINGURAKDAMANA','POLONNARUWA',8.05 N,81.00 E,16.0,1941-01-01,9999-12-31
01PL0162,'HINGURAKGODA-AGRICULTURE','POLONNARUWA',8.05 N,80.95 E,39.6,1941-01-01,9999-12-31
01PL0163,'HINGURAKGODA-IRRIGATION','POLONNARUWA',8.05 N,80.95 E,16.0,1941-01-01,1958-07-31
01PL020A,'ARALAGANWILA','POLONNARUWA',7.80 N,81.15 E,60.0,2003-03-01,9999-12-31
01PL0288,'MADURU OYA','POLONNARUWA',7.63 N,81.22 E,16.0,1952-01-01,1957-12-31
01PL0306,'MANAMPITIYA','POLONNARUWA',7.92 N,81.12 E,16.0,1952-01-01,1963-12-31
01PL0340,'MINNERIYA TANK','POLONNARUWA',8.05 N,80.90 E,16.0,1899-03-01,9999-12-31
01PL0393,'PADAWIYA','ANURADHAPURA',8.83 N,80.77 E,16.0,1964-01-01,9999-12-31
01PL0427,'POLONNARUWA AGRI.STATION','POLONNARUWA',7.92 N,81.03 E,16.0,1940-01-01,9999-12-31
01PL0502,'THOPAWEWA','POLONNARUWA',7.95 N,81.03 E,16.0,1891-05-04,1976-08-31
01PL0538,'WELIKANDA (MUTHUWELLA)','POLONNARUWA',8.00 N,81.22 E,40.0,2002-01-01,9999-12-31
01PL092A,'DIYABEDUMA','POLONNARUWA',7.93 N,80.87 E,16.0,1960-01-01,9999-12-31
01PL093B,'DIYASENAPURA','POLONNARUWA',8.12 N,81.02 E,0.0,1993-01-01,9999-12-31
01PL104B,'ELAHERA','POLONNARUWA',7.68 N,80.82 E,16.0,1991-06-01,9999-12-31
01PL123A,'GAL-OYA','POLONNARUWA',8.13 N,80.87 E,76.2,1941-01-01,1990-01-31
01PL134A,'GIRITALE','POLONNARUWA',8.00 N,80.93 E,16.0,1953-07-01,9999-12-31
